price_Item,restaurant_Id,ID,Name_Item
16.80,55,354,"Prosecco di Valdobbiadene Extra Dry N/V, Mionetto DOC (Valdobbiadene)"
18.70,248,1636,"Chardonnay, Edna Valley Vineyard, 1999, (California)"
20.30,257,1697,Steamed Brown Rice
26.00,374,2457,Roast Pork Lo Mein
13.30,247,1630,Sanka
20.50,320,2107,White Wine
30.10,362,2372,Vitello Scallopine FRANCESE STYLE
29.80,69,447,Fresh Shrimp Fried Rice
28.90,238,1575,"PoBoy Sandwich. Fried Oysters, Lettuce, Tomato & Spicy Mayo"
17.10,336,2211,Redeye Fried Potatoes
13.90,118,798,SALADE NICOISE WITH FRESH TUNA AND PEELED JERSEY TOMATOES
18.40,27,178,Grilled Tenderloin Salad
31.40,240,1583,"Pollo Caracalla ROLL OF CHICKEN STUFFED WITH MOZZARELLA, SAUTEED IN A ZUCCHINI & MUSHROOM SAUCE"
24.00,229,1502,"CHABLIS, DOMAINE CHANTEMERLE BOUDIN 96"
26.10,101,659,Scallop w. Garlic Sauce
16.10,129,866,"Honig Reserve, Sauvignon Blanc, Napa Valley, USA 1997"
21.50,219,1440,"Provance Salad:  Portobello Mushrooms, Eggplant, Zucchini, Yellow Squash & Tomato Roasted over a Crisp Garden Salad ... 5.95"
22.80,262,1719,Striped Bass Al Placere STRIPED BASS ANY STYLE
19.50,264,1735,"Chardonnay, Riverstone, J. Lohr"
32.30,369,2426,House Special Mai Fun
33.80,399,2612,Seasonal Berries
21.50,61,390,"Chardonnay, Ariel, N.V. 2% alcohol (California)"
30.50,150,1006,Cheese Omelette WITH MOZZARELLA AND AMERICAN CHEESE
9.30,146,973,Apple Tart
26.20,400,2618,"Ribera del Duero, Pesquera,. 1997.  (Spain)"
29.50,16,113,Chicken Chop Suey
25.00,242,1601,Crystal Geyser Mineral Water
20.80,419,2756,"Pan Fried Scallops with Anchovy, Capers & Lemon"
20.80,230,1509,"Barolo, Sigillo dAbate Rsv, 1991"
12.50,380,2497,Lobster Fried Rice
10.20,142,946,"MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage)"
17.90,10,68,"BLACK BEAN SOUP, WITH OLD & NEW - FASHIONED ACCOMPANIMENTS"
33.00,383,2516,Norwegian Smoked Salmon
22.10,414,2718,Gingered spring tomato bisque with baby rock shrimp and crÃƒÂ¨me fraiche.  Nine Fifty
16.90,150,1002,Caffe
16.70,44,282,Sliced Grilled Chicken over Caesar Salad
22.80,77,494,Roasted Beets
14.00,47,294,"Specialty Sandwiches: #13  Grilled Portobello Mushrooms: Slow Roasted Tomato, Caramelized Onions, Roasted Sweet Peppers, SautÃƒÂ©ed Spinach & Pesto on Black Bread ... 5.95"
20.10,112,750,Manhattan
29.00,246,1619,Mixed Vegetable Lo Mein
15.70,146,980,Roast Pork Yaga Mein
21.80,300,1979,"Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado"
15.60,175,1166,"Southern Fried Quail with Greens, Huckleberries, Pecans & Blue Cheese"
28.60,207,1366,Maryland Crab Cakes Served with Cole Slaw and French Fries
30.70,287,1898,"Stonestreet, Alexander Val. 1994, Napa"
19.50,230,1511,"Shafer Stags Leap District 1994, Napa"
33.00,284,1875,Smoked Sable
10.90,10,73,Baby Back Pork Ribs
28.70,111,745,Gouden Carolus
22.40,9,60,"Saint-Julien, Chateau Gruaud Larose 1987 (Bordeaux)"
29.60,407,2666,"Gewurtzraminer, Beringer"
16.50,139,932,Lobster Chop Suey
23.90,204,1348,Assorted cakes
15.80,88,566,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six
19.50,334,2198,Chicken Liver and Foie Gras Mousse with red onion confit and grilled country bread
33.80,332,2188,"Cuvaison, Chardonnay, Carneros, USA 1999"
28.20,19,129,Cheesecake Sorbet with fresh berries and strawberry coulis
19.20,81,520,"After 10 pm- American Cheese Burger bacon, crispy onions & fries"
17.90,174,1165,"Pinot Noir, Willakenzie, 1998. (Oregon)"
23.70,198,1312,"Great Western, Extra Dry (Split)"
23.20,393,2579,ravioli of sweet shrimp with mustard miso sauce
20.20,120,813,"Classic French Apple Tart, Vanilla Ice Cream"
27.90,117,793,Fortune Cookies
29.00,284,1877,Warm Goat Cheese and Grilled Vegetable Salad
33.50,338,2220,"Babich 1997, New Zealand"
16.90,391,2561,Angel Hair Primavera With chicken
30.50,277,1822,Steak Frites Italian Style (House Specialty) fresh porcini
22.90,225,1477,"Meritage, Trilogy, Flora Springs, 1997. (Napa Valley)"
30.30,163,1091,Bar-B-Q Beef Stick
30.30,382,2508,2006 COTES DU RHONE Domaine de Montvac
27.00,40,255,"CLOS DES MOUCHES, CHANSON 92"
23.00,197,1306,Seafood Large - six selections
11.90,143,954,Plums
35.60,421,2768,"ROASTED CHICKEN (for two) with garlic cloves, french fries Lami Louis style"
30.00,13,89,Mixed Vegetable Fried Rice
16.60,357,2343,Duvel
19.60,83,541,Baked Idaho Potato
33.90,54,347,Lobster Lo Mein
21.60,124,843,Grilled Chicken Salad
13.90,127,857,Roast Pork w. Brococli
23.70,113,762,Hazelnut Italian Soda
12.80,366,2397,Orange Mineral Water
17.20,281,1853,C Bar Brazilian Red Snapper Fillet. Cooked with Coconut and Cilantro
16.20,182,1215,"CABERNET SAUVIGNON, Rutherford, Beaulieu"
11.70,142,950,"Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00"
31.50,77,492,Fried Vegetable Dumplings (8)
24.60,329,2169,"Cabernet Sauvignon, Cask 23, Stags Leap, 1987. (Napa Valley)"
23.30,278,1830,Bananas
28.20,259,1707,Redeye Caesar Salad with parmesan tuile
25.60,313,2059,"Mayacamas 1991, Napa"
30.40,105,694,"Southwestern Chicken Salad:  Cajun Chicken, Corn Salad, Black Bean Salsa over Mixed Greens ... 5.95"
37.90,377,2473,Calamari. Regular or Spicy
28.90,93,608,"Zinfandel, Clos Du Bois"
18.80,189,1257,Fried Shrimp (15) w. French Fries
30.40,208,1369,Kung Po Baby Shrimp
40.90,389,2549,Joes Deep Dish Apple Pie
34.40,417,2741,"Rosso di Montalcino 1999, Talenti (Toscana)"
12.60,156,1040,"Caymus Special Select, 1994"
28.10,347,2283,"Cabernet Sauvignon, Pedroncelli Three Vineyards 1995 (Sonoma)"
19.70,329,2168,Warm Marinated and Grilled Calamari. With grilled Onions and White Beans
15.90,232,1528,"Zinfandel, Joel Gott, 1999.  (California)"
10.90,60,383,Wraps: W9  BBQ Chicken SautÃƒÂ©ed Onions & Peppers with a Pico de Gallo Salsa ... 6.25
25.80,6,44,Blackened Chicken Sandwich
28.00,104,686,Broccoli Rabe
18.80,289,1917,Lobster and Shrimp Cocktail
33.00,172,1146,"Filet Mignon, portobellini mushrooms, new potatoes & Brunello sauce"
19.10,69,448,tempura of shrimp and japanese vegetables
29.50,217,1423,Baked Stuffed Lobster with buttery Crabmeat Stuffing
14.70,318,2092,"2001 The Vertical Limit: 1/2 bottle of 95, 96, 97 Opus One (3 1/2 Bottles)"
33.30,201,1330,"Vegetarian Curried Noodles with Small Shrimp. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu"
24.70,57,364,"Chardonnay, Iron Horse 95"
34.10,105,700,Taro Spring Roll (2)
19.60,302,1988,Lobster Bisque
27.00,107,714,Barbueced Spare Ribs
19.70,367,2404,Jasmine Special. Shrimp and Broccoli steamed over Jasmine Rice...melted Monterey Jack Cheese
26.00,249,1642,"Pinot Noir, Newton 95"
32.20,365,2391,"SAMPLER OR OUR LENTIL, CUCUMBER & POTATO SALADS"
14.60,424,2787,"Vosne Romanee, D. Rion, 1994"
37.70,308,2028,"PATE EN CROUTE, Lucien Tendret recipe since 1892"
34.10,394,2581,Mrs. Aschers Steamed Vegetable Torte
10.70,115,775,"Shafer Stags Leap District 1994, Napa"
9.60,68,436,"CABERNET OF EGER 93, Lauder/Lang Vineyards"
21.40,287,1901,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
26.00,364,2388,Spring Water ... 1.50/2.50
13.30,92,596,"Cotes du Rhone, Rasteau, J. Bressy, 1998 (Rhone)"
34.10,202,1336,GENERAL TSOS CHICKEN Chunks chicken lightly fried w. hot bean sauce. This plate was devised by a private chef of General Tsos who was a famous general in Szechuan army.
32.40,145,965,"Gewurztraminer Fieldstone 1996, Sonoma"
26.40,297,1957,"Merlot, Cavit"
23.50,93,605,"HARVEST DELIGHT SALAD Medley of Eggplant, Sweet Peppers, String Beans, Carrots and Cashews Marinated in a Vinaigrette Dressing (Basil Moo Shu Roll, Brown Rice)"
19.10,282,1860,Assorted Teas*
28.50,401,2627,Thai Red Curry with sauteed Shrimp
31.90,355,2335,Ravenswood 96 Vintners Blend Zinfandel (CA)
28.10,421,2767,Beef Egg Foo Young
13.90,372,2441,"Zinfandel, Clos Du Bois"
23.00,324,2132,"Zinfandel, Rabbit Ridge"
30.40,334,2199,"CASSOULET, J.J. Rachou recipe"
24.40,36,236,Terrine de canard
18.90,339,2227,"Gavi di Gavi Barrique, La Guardia"
37.90,319,2101,Chicken w. Chinese Vegetable
20.80,100,655,GRILLED LARGE SHRIMP with vegetable risotto
35.00,285,1885,"Chardonnay, Mont St. Vincent"
19.10,102,673,Champagne Cassis (Kir Royale) aperitif
33.40,196,1301,West Coast Barbecue Maya Shrimp - jalapeno cornbread
14.40,119,803,Spice-Crusted Colorado Lamb Loin - with shank and manchego cheese gratin and pomegranate reduction
19.60,5,34,Duvel
27.60,263,1732,"Buffalo Chicken Wings, w.Chicken Fried Rice"
30.20,347,2286,"Valpolicella, Quintarelli 1993"
23.50,294,1942,"Merlot,  Casa Julia"
20.50,202,1335,Manhattan
21.30,229,1506,"Pinot Grigio, Cavit"
21.30,268,1763,Blackberry Italian Soda
28.50,22,148,Orange Flavor Beef
30.90,283,1863,Orange Spice Tea
18.80,232,1526,Soup
29.60,329,2171,"Chablis Premier Cru, Fourchaume 1996"
31.90,395,2592,BRANDADE DE MORUE. GARLIC MASHED POTATOES AND CODFISH GRATINEE
17.30,35,230,Minestrone FELLINIS VEGETABLES SOUP
27.80,28,181,"Bandol Blanc, Pibarnon, 1998 (Provence)"
32.40,298,1970,Seafood Small- three selections
27.10,158,1061,Assorted cakes
17.70,318,2090,Fried 1/2 Chicken w. Pork Fried Rice
28.50,112,754,"Margherita Pizza - tomato, mozzarella & basil"
33.40,83,540,"Cosentino 1995, Carneros"
11.50,346,2272,Beef w. Eggplant
30.10,90,581,"Byron, Pinot Noir, Santa Maria Valley, USA 1997"
34.40,369,2427,PAN SEARED STRIPED BASS Maya shrimp
33.50,288,1905,"Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25"
13.70,360,2365,"Pinot Grigio, Due Torri"
17.30,415,2723,SALADE NICOISE WITH FRESH TUNA AND PEELED JERSEY TOMATOES
35.30,397,2600,Maine Clams
20.10,66,422,"Specialty Sandwiches: #7  Smoked Breast of Turkey:  Jarlsberg Cheese, Crisp Romaine, Plum Tomato & Caesar Dressing on Tuscan Ciabatta Bread ... 6.25"
26.70,387,2532,"Country Mashed Potatoes, skin on"
24.60,359,2356,"Rusty Nail: Scotch, Drambuie"
18.40,248,1633,"SAUTEED ARTICHOKE WITH BASIL Artichoke, Tomato and Soy Protein in a Black Bean Sauce Seasoned with Basil (Taro Spring Roll, Brown Rice)"
21.40,120,810,Manhattan
29.50,194,1287,Crusted Tuna - Asian vegetables and ginger sauce
16.20,82,535,Fried Scallops (10) w. Plain Fried Rice
28.10,410,2686,Champagne
22.50,97,633,Tuna Spring Roll
23.00,12,84,Fusilli Al Salmone CORKSCREW PASTA WITH SALMON IN A PINK SAUCE
26.10,122,824,"Merlot 1999, Bogle (California)"
24.40,121,821,Fried Wonton (12)
25.30,106,702,"Pinot Noir Talus, 1995, California"
13.40,51,328,Beef w. Curry Sauce
9.40,126,849,Duck Egg with Tuna Bottarga
18.50,66,423,"Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce"
9.40,345,2269,"Merlot, Cuvaison, 1997. (Napa Valley)"
27.80,244,1609,"Rigatoni Alle Melanzane  eggplant, raisins & aged ricotta salata"
21.20,239,1577,"SPRING ASPARAGUS AND ROASTED RED PEPPER RAVIOLIS WITH A CREAMY VEGETABLE ASPARAGUS PUREE, ESSENCE OF WHITE TRUFFLE"
29.10,293,1933,Shrimp w. String Bean
23.00,20,139,Butterfly Shrimp w. Bacon
18.40,76,484,"White Wine by the Bottle: Chardonnay Winemakers Reserve, Lindemans, Padthaway, Australia 1997"
23.10,420,2760,"legals new England Clam Chowder. Served at the past five Presidential Inaugurations And Bostons Fenway park, too!"
18.50,117,791,"Riesling Kabinett, Johbrg Vogelsang, H.H. Eser/Johannishof, 1998 (Rheingau)"
20.80,273,1802,Bluefish
23.10,169,1132,Dim Sum (6)
24.70,214,1402,"By the bottle: Benziger, Chardonnay, Carneros, USA 1999"
12.30,195,1292,ravioli of sweet shrimp with mustard miso sauce
24.80,112,747,Green Tea Ice Cream
28.00,342,2243,Joes Buffalo Tenderloins
19.70,74,475,Banana Pie. Banana with Non-Dairy Yogurt/Shredded Almond
17.70,131,883,"Pinot Noir, Pedroncelli"
19.60,150,1004,"Chardonnay, Carneros, Beaulieu"
34.90,308,2034,"Vosne Romanee, D. Rion, 1994"
31.80,349,2296,Asian Chicken Salad
26.50,122,827,"San Felipe Style Fish Tacos, fresh whitefish, Daves secret sauce, cabbage, pico de gallo, and white and yellow cheddar served in 2 soft corn tortillas and accompanied by guacamole, cilantro rice and pinto beans"
35.70,410,2682,Vongole Orreganate BAKED CLAMS
19.60,350,2304,Beef w. Broccoli
32.30,212,1391,"TAITTINGER, LA FRANCAISE CHAMPAGE NV"
18.80,226,1483,"Crispy Chicken Wings w. Garlic Sauce, w. Chicken Fried Rice"
12.70,108,721,Cinzano Bianco Vermouth - on the rocks with a slice of lemon
33.90,362,2377,Fresh Iced Oysters
17.10,8,57,"Amarone Classico 1995, Allegrini (Veneto)"
29.30,400,2622,A VEGETABLE BUFFET PLATTER IN THE MIDDLE EASTERN MANNER SERVED WITH PITA BREAD
26.00,303,1995,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44
26.20,342,2244,Spinach Wonton Soup
27.40,286,1889,Joes Sizzling Chicken Fajitas
31.20,410,2685,SEAFOOD GAZPACHO
22.00,234,1540,"FILLET OF SALMON, POACHED OR GRILLED"
24.90,319,2103,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi"
18.30,241,1589,White Meat Chicken Chow Mein
21.60,157,1047,"PINOT GRIS, CHALK HILL 95"
18.30,15,102,113- Dom Perignon 1993
18.60,80,515,Capellini Primavera ANGEL HAIR WITH MIX VEGETABLES
19.10,80,519,Kenwood 96 Sauvignon Blanc (Sonoma)
32.20,373,2448,"Penne Al Pesto pine nuts, basil & parmigiano"
25.00,387,2535,Pork w. Mixed Veg
16.00,186,1243,"Subgum Wonton a delicious mixture of lobster meat, chicken, roast pork, shrimp & garden vegetables garnished w. crispy wonton."
22.60,256,1692,Duck Shepherds Pie
25.30,202,1337,"Ribera del Duero, Crianza 1997, Sastre (Spain)"
26.90,284,1870,SOFT SHELL CRAB (in season)
16.60,117,795,"Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley)"
30.20,7,50,St. Jacques PolÃƒÂ©es
25.40,413,2707,"Syrah, Lewis Cellars, 1997. (Napa Valley)"
25.90,413,2709,Onion Soup GratinÃƒÂ©e
20.60,134,897,"Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne)"
19.50,299,1976,Bean Curd w. Hot Sauce (meat)
27.60,223,1467,Chicken Yaga Mein
30.50,394,2580,Roast Prime Ribs of Beef au jus
33.30,350,2302,"Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25"
32.60,246,1622,"MERLOT, GEYSER PEAK 95"
21.30,381,2498,"STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE"
30.40,280,1846,"Zinfandel, Valsecchi Vineyard, Biale, 1997. (Sonoma)"
23.60,162,1087,Bife Di Churrasco SHELL CHURRASCO [grilled rump]
18.90,64,408,Young Chow Fried Rice
15.40,155,1032,"Markham 1995, Napa"
16.70,89,572,Jalapeno Smoked Salmon
25.00,94,612,"Pinot Grigio Kettemeir, Italy, 1996"
22.10,57,368,Asparagus salad with aromatic herbs and egg dressing
29.90,147,982,2004 PINOT GRIS Pierre Sparr
33.50,177,1180,"Chardonnay, Estancia Estates 1996 (Monterey)"
22.00,351,2309,"Claypot Roasted Salmon, Langostino tomato sauce & roasted potatoes"
15.70,123,834,ASSORTED ITALIAN SAUSAGES & POLENTA tomato & parmigiano gratine
28.40,303,1994,Caffe
12.20,50,318,Apple Zinger - apple juice & iced herbal tea
30.00,232,1527,Baby Back Pork Ribs
31.90,177,1179,Shellfish Platter
24.40,89,574,Scallop w. Broccoli
21.70,46,291,Roast Pork Lo Mein
17.20,419,2754,"Cosentino 1995, Carneros"
19.90,368,2413,Spare Rib Tips w. Shrimp Fried Rice
9.90,366,2402,Petit Fours
23.20,410,2688,Calamari Salad
29.70,87,562,Haddock Loin
34.50,293,1937,"Pinot Grigio, Cavit"
24.70,298,1964,"Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00"
29.60,40,257,Strawberry Italian Soda
14.00,14,95,Rob Roy
17.30,404,2644,The Great Dessert Plate
9.70,406,2663,"Bonny Doon Riesling Pacific Rim 1995, Calif."
36.00,414,2717,Chicken w. Snow Pea Pods
18.10,1,9,Kaffee Hag
28.90,107,711,Pineapple Chicken
25.30,178,1188,Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE
25.90,91,588,Duck Shepherds Pie
18.20,256,1690,Striped Bass Al Placere STRIPED BASS ANY STYLE
25.00,220,1442,"Merlot, Cuvaison, 1997. (Napa Valley)"
22.80,98,641,Clam Fritters. With Bacon...Roasted Red Pepper Sauce. Great with Chowder!
21.60,414,2715,Double Happiness  Jumbo shrimp & tender beef stir-fried w. garden vegetable
24.60,208,1372,"Riesling Saering, Grand Cru, Domaine Schlumberger, Alsace, France 1997"
33.40,191,1267,CROSTATA CALDA CON GRUTTA FRESCA
25.50,237,1565,Zwetschgenwasser
30.30,392,2567,"RIESLING, DOMAINE PAUL BLANCK 96"
16.60,101,661,"Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma)"
27.80,164,1100,"LAMB CHOP, MEDALLION & FILET, gratin Dauphinois"
16.20,50,315,Chicken w. Eggplant
17.50,367,2403,Cream of Cauliflower Soup
12.70,95,619,"Shafer Stags Leap District 1994, Napa"
21.30,46,292,Fresh Samanthas Juices ... 3.25
25.80,371,2434,Beefeater Gin
27.50,399,2613,Beef w. Chinese Vegetables
11.20,68,439,"CONSOMME, HOT"
26.10,13,90,Topi-Maki and Mixed Salad
20.80,17,120,"Specialty Sandwiches: #18  Chicken Cutlet:  Vermont Cheddar, Leaf Lettuce, Plum Tomato, Bacon, No Fat Russian Dressing on Semolina ... 6.25"
15.10,386,2528,Capellini Frutti Di Mare ANGEL HAIR WITH SEAFOOD & TOMATO SAUCE
17.70,405,2649,Vongole Orreganate BAKED CLAMS
24.70,379,2484,"Veuve Clicquot, Yellow Label, Brut NV"
21.00,83,537,"Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley)"
33.50,141,939,Beefeater Gin
34.90,27,177,Pear Pie. Naturally Sweetened Pear with Blueberry Topping
12.70,126,850,Cappucino
23.40,80,516,Pork w. Mixed Veg
19.90,253,1668,Steamed Mixed Vegetables
21.70,307,2024,"Valpolicella 1993, Quintarelli (Veneto)"
21.90,220,1445,SALMONE MARINATO CON SALSA DI CAVIALE
21.10,381,2499,udon noodle soup with braised beef and asparagus
23.20,178,1187,White Wine
25.90,307,2026,"Insalata Di Gamberi e Avocado SHRIMP WITH AVOCADO, LEMON, HERBS & DRESSING"
19.20,344,2258,"MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage)"
22.30,395,2591,Mesclun Salad*
28.50,105,697,SZECHUAN SPARE RIBS Chunks of spare ribs delicately sauteed in chefs special sauce w. broccoli
29.80,102,669,Pork w. Mixed Veg
23.50,163,1092,Radish Salad with Parmesan & Arugula
33.60,183,1226,CAFÃƒÂ©
30.20,22,151,"Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25"
33.20,376,2469,Beef Egg Foo Young
33.30,34,226,"Breganze de Breganze, Maculan"
11.00,213,1399,Roast Pork Mei Fun
10.50,391,2562,"Foreau: Vouvray, Chenin Blanc"
31.60,340,2232,Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce
22.60,225,1479,"Cabernet Sauvignon, Pedroncelli Three Vineyards 1995 (Sonoma)"
18.40,408,2675,"Robert Mondavi Fume Reserve, 1995, Napa"
26.00,365,2396,"Vegetarian Curried Noodles. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu"
23.70,377,2478,"Sonoma-Cutrer 1996, Russian River"
21.00,141,940,"Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado"
26.90,74,470,Ribeye with fries
11.10,292,1929,Brown Rice
25.50,382,2506,"Domaine St. Michelle, Brut NV"
19.70,234,1541,Hot & Sour Vegetable Soup
16.90,56,358,Bife Di Churrasco SHELL CHURRASCO [grilled rump]
33.00,298,1966,"Rosso Del Conte, Regaleali 92"
21.70,256,1686,"White Meritage, Chateau Musar, 1995 (Lebanon)"
19.60,348,2291,Chicken w. Pepper & Tomato
17.40,81,522,"Chardonnay, Markham"
23.00,315,2076,Hine
23.90,191,1269,Seafood Large - six selections
16.10,241,1592,"Ferrando: Piedmont, Erbaluce"
27.60,288,1907,"Artichoke Ravioli: Tomato, Citrus, FrisÃƒÂ©e"
20.40,286,1892,Cherry Italian Soda
21.30,110,734,SPAGHETTI MEAT BALLS
33.00,275,1808,CAFÃƒÂ©
27.30,193,1281,Soft Shell Crabs
22.10,148,988,"Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995"
18.60,262,1720,Jasmine Rice
21.90,20,141,"St. Morillion 1996, Chile"
31.70,324,2130,Smelts
30.70,356,2337,"Markham 1995, Napa"
31.10,237,1559,Chow Har Kew (Shrimp) Deep fried shrimp w. Chinese Vegetables.
16.00,155,1034,Chicken Chop Suey
18.30,71,457,Pork w. String Beans
21.60,341,2239,"Crispy red corn relleno filled with Isacs roasted duck and black bean mole, jalapeno - mango salsa and crÃƒÂ¨me fraiche.  Eight Fifty"
34.90,349,2295,Avocado Stuffed with Crabmeat
28.90,416,2730,Swiss
33.40,377,2472,Fried Smelts. Butterflied and Boneless
24.70,153,1022,Joes Grilled Chicken
22.20,414,2719,Soda (Can)
25.30,20,135,Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce
22.90,199,1323,"KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV"
19.40,148,991,Beef w. Mushrooms
33.20,54,345,Baked Potato
16.50,63,400,"Fleurie, Clos de la Roilette, 1999. (Beaujolais)"
31.60,233,1533,"Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95"
32.10,196,1300,Terrine de canard
17.80,371,2436,Mixed Vegetable w. Bean Curd Soup
34.00,338,2221,Columbia Crest 95 Merlot (Columbia Valley)
30.20,325,2138,"Balthazar Salad with haricots verts, asparagus, fennel, ricotta salata and truffle vinaigrette"
10.10,108,716,Chicken Yaga Mein
23.70,238,1567,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve
19.60,13,91,OUR VERY OWN APRICOT SORBET
19.90,253,1666,Fresh Squeezed OJ or Grapefruit Juice ... 1.75/2.95
14.50,59,377,Roast Pork Egg Foo Young
35.90,331,2185,Wild Mushroom Hash
34.00,403,2643,"CHILE RELLENOS two whole Hatch, N.M. green chiles stuffed with white cheddar cheese, corn and fresh cilantro, dipped in a beer batter and fried to a crisp golden brown floated on a choice of red or green chile and garnished with sour cream and corn salsa served with pinto beans and steamed Basmati rice"
25.80,2,20,Red Zinger Iced Herbal Tea
31.50,251,1656,Fresh Shrimp Chow Fun
25.60,356,2340,Baby Shrimp w. Bean Sprouts
18.90,161,1077,AMERICANO
13.10,50,312,Six Smoked Fish Assortment
30.90,347,2288,Vanilla ice cream
27.50,134,900,Jasmine Rice
24.20,25,164,Chicken w. Chinese Vegetable
15.70,400,2624,Baked Potatoes
29.80,324,2133,Bean Curd w. Hot Sauce (meat)
18.30,270,1775,"Four Seasons Jumbo shrimp, lobster, chicken, roast pork sauteed w. broccoli, red pepper, baby corn & waterchestnuts in a delicious brown sauce."
21.30,367,2410,"Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy)"
10.90,402,2633,"Riesling, Wehlener Sonnenuhr Spatlese, J.J. Prum, 1997. (Mosel)"
30.70,364,2390,"Chardonnay, Jordan 95"
15.60,109,724,French fries
22.70,280,1844,"Lamb Chops, Colorado lamb loin chops crusted with toasted cumin, coriander and cracked peppercorns grilled and accompanied by a roasted garlic and sage aioli served with rosemary roasted new potatoes and fresh vegetables"
20.00,260,1713,"Cotes du Rhone, Rasteau, J. Bressy, 1998 (Rhone)"
27.20,361,2368,Kunde 96 Chardonnay (Sonoma)
17.60,62,394,Soda (Can)
22.50,145,970,Radish Salad with Parmesan & Arugula
24.40,229,1501,Moo Shu Baby Shrimp w. 4 Pancakes
32.50,315,2074,Beef Fried Rice
23.70,128,864,Cherry Italian Soda
36.00,349,2299,"Pan Fried Scallops with Anchovy, Capers & Lemon"
21.20,234,1538,"White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997"
17.70,71,460,Terrine de canard
8.70,222,1455,STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE
25.80,312,2051,Gruet 97 Chardonnay (New Mexico)
26.20,342,2241,"209- Pinot Grigio 1999, Peter Zemmer (Alto Adige)"
25.30,417,2740,LANSON Rose
20.10,312,2052,"Red Shrimp Maki Rolls - shrimp, salmon, cucumber, flying fish roe, daikon"
18.20,26,172,Smoked Chatham Cod Croquettes - with American paddlefish caviar
22.20,15,104,"Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25"
18.00,146,977,Plateaux de Fruits de Mere
19.40,31,202,"SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter"
24.90,22,153,"Arugula Salad chopped tomato, fennel, shaved parmigiano"
23.20,408,2672,Whole St Marcellin
31.80,176,1175,Raspberry Wine w/ soda & fruit garnish
20.40,364,2389,Smelts
25.50,230,1514,Mixed Mesclun Greens with Baby Tomatoes
29.30,212,1392,Grilled 1 1/2 lb. Maine Lobster
29.70,344,2261,"Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar"
17.90,401,2630,Cheesecake Sorbet with fresh berries and strawberry coulis
17.10,175,1169,"Merlot, Ecco Domani"
33.60,374,2455,"Chianti Classico Riserva, Villa Antinori, Tuscany, Italy 1997"
20.90,276,1815,Shrimp Cocktail
19.50,345,2264,"Red Roof Maki Rolls - yellowfin tuna, smoked salmon, avocado, daikon"
26.20,362,2374,Half a 1 1/2 lb. Lobster Cocktail
