price_Item;restaurant_Id;ID;Name_Item;error
2630;135;906;Mexicano - latte, chocolate sauce & whipped cream;
3490;328;2166;Milk ... ..65/1.25;
1730;35;230;Minestrone FELLINIS VEGETABLES SOUP;
2060;33;216;MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage);
1390;197;1307;MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage);
1020;142;946;MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage);
1920;344;2258;MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage);
1850;49;309;miso marinated spanish mackerel with shiso rice and pickled cucumbers;
1410;51;323;miso marinated spanish mackerel with shiso rice and pickled cucumbers;
1670;213;1401;MISO SOUP;
2890;337;2217;Mitchelton Shiraz 1994, Australia;
1560;215;1410;Mitchelton Shiraz 1994, Australia;
1830;358;2350;Mix & Match Flight: Franciscan Merlot, McDowell Syrah, Cline Old Vines Zinfandel;
1550;372;2445;Mix & Match Flight: Franciscan Merlot, McDowell Syrah, Cline Old Vines Zinfandel;
2020;5;33;Mix & Match Flight: Franciscan Merlot, McDowell Syrah, Cline Old Vines Zinfandel;
2450;297;1956;Mixed field greens in a sherry vinaigrette;
3310;120;807;Mixed field greens in a sherry vinaigrette;
1350;128;859;Mixed Green Salad- with Coach Farms triple creme goat cheese, toasted pumpkin seeds and apple cider vinegar;
1510;116;784;Mixed Green Salad- with Coach Farms triple creme goat cheese, toasted pumpkin seeds and apple cider vinegar;
2850;34;221;Mixed Grill Balthazar;
1970;213;1400;Mixed Grill Balthazar;
2550;230;1514;Mixed Mesclun Greens with Baby Tomatoes;
3120;232;1525;Mixed Vegetable Chop Suey;
2690;101;666;Mixed Vegetable Chow Fun;
1780;241;1591;Mixed Vegetable Delight;
2670;166;1113;Mixed Vegetable Delight;
1660;113;764;Mixed Vegetable Egg Foo Young;
3000;13;89;Mixed Vegetable Fried Rice;
2900;246;1619;Mixed Vegetable Lo Mein;
3290;191;1270;Mixed Vegetable Mai Fun;
1780;371;2436;Mixed Vegetable w. Bean Curd Soup;
1490;386;2531;Mixed Vegetable w. Bean Curd Soup;
1970;146;975;Modern Liverwurst - with four pickled vegetables;
1270;424;2789;Modern Liverwurst - with four pickled vegetables;
2360;219;1438;Moet & Chandon Brut Imperial N/V;
2760;311;2048;Moet & Chandon Brut Imperial N/V;
2760;221;1450;Moet & Chandon, Brut Imperial, 1992;
3420;168;1126;Moet & Chandon, Brut Vintage 1992;
1700;366;2400;Moet et Chandon, Brut, NV (Epernay);
2450;157;1048;Montecillo 96 Vina Cumbrero (Spain);
2560;269;1767;Montecillo 96 Vina Cumbrero (Spain);
2720;48;300;Montepulciano, Masciarelli;
2390;221;1451;Moo Goo Gai Pan;
3670;301;1984;Moo Goo Gai Pan;
820;170;1136;Moo Shu Baby Shrimp w. 4 Pancakes;
2440;229;1501;Moo Shu Baby Shrimp w. 4 Pancakes;
1850;380;2493;Moo Shu Beef w. 4 Pancakes;
2840;183;1219;Moo Shu Beef w. 4 Pancakes;
1380;128;862;Moo Shu Chicken w. 4 Pancakes;
2630;78;503;Moo Shu Chicken w. 4 Pancakes;
2910;219;1436;Moo Shu Pork w. 4 Pancakes;
2920;76;483;Moo Shu Pork w. 4 Pancakes;
1740;129;868;Moo Shu Pork w. 4 Pancakes;
2250;89;573;Moo Shu Vegetable w. 4 Pancakes;
1980;355;2330;Moules Frites;
1750;142;944;Moulin-a-Vent Cuvee Vielles Vignes, Domaine Diochon, Beaujolais, France 1999, bottle;
2520;91;593;Moulin-a-Vent Cuvee Vielles Vignes, Domaine Diochon, Beaujolais, France 1999, bottle;
2900;371;2438;Mozzarella with Roasted Red Pepper Bruschetta;
2070;280;1845;Mozzarella with Roasted Red Pepper Bruschetta;
3200;293;1939;Mr. Schnellers THIN-SLICED HAM WITH FRESH HORSERADISH & LENTIL SALAD;
3410;394;2581;Mrs. Aschers Steamed Vegetable Torte;
2990;275;1813;Mrs. Aschers Steamed Vegetable Torte;
3320;396;2597;Mumm Cordon Rouge, Brut, NV (Reims);
1770;266;1754;Muscat, Beaumes de Venise;
3390;57;365;Muscat, Beaumes de Venise;
1870;274;1803;Muscat, Beaumes de Venise;
3030;273;1798;Mushroom and Cheese Pizza;
1170;406;2661;Mushroom and Cheese Pizza;
2030;341;2235;Mushroom and Cheese Pizza;
2500;252;1662;Mushroom Egg Foo Young;
1910;269;1773;Mushroom Egg Foo Young;
3340;138;925;Muskat, Haardt Burgergard Kabinett, Muller-Catoir, 1996 (Pfalz);
2830;104;687;Muskat, Haardt Burgergard Kabinett, Muller-Catoir, 1996 (Pfalz);
2070;223;1466;Mussels Au Gratin. With garlic;
3030;74;471;Mussels Au Gratin. With garlic;
2910;0;1;MUSSELS TOSCANE fresh tomatoes;
1710;195;1294;Mussels with Fragrant Seafood Sauce;
3200;411;2696;Mussels with Garlic and White Wine;
2040;332;2189;Mustard Crusted Tuna Teriyaki;
2590;285;1882;Mustard Crusted Tuna Teriyaki;
3150;201;1332;Nachos El Grande;
2340;224;1471;Nachos El Grande;
1870;197;1305;Nachos El Grande;
1910;136;914;Nantucket Nectars ... 1.65/1.95;
2920;291;1925;Negroni;
1060;345;2265;Negroni;
2520;56;359;New York Sirloin Steak;
2280;385;2523;New York Style Cheesecake;
940;257;1695;New York Style Cheesecake With strawberry sauce;
2550;414;2716;New York Style Cheesecake With strawberry sauce;
3130;23;155;No Fat Sliced Yogurt Loaf Cake (Assorted) ...1.75;
1310;156;1042;Norwegian Salmon on a Bagel with Lo-Fat Cream Cheese...3.95;
3300;383;2516;Norwegian Smoked Salmon;
2230;194;1285;NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95;
2520;403;2639;NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95;
1700;347;2281;NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95;
1890;277;1826;NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95;
2670;228;1499;NY Bagel;
1360;37;239;NY Pastrami Smoked Salmon Club Sandwich - potato and haricot-vert salad with Pommery mustard dressing;
3000;41;264;NY Pastrami Smoked Salmon Club Sandwich - potato and haricot-vert salad with Pommery mustard dressing;
2100;91;587;NY Pastrami Smoked Salmon Club Sandwich - potato and haricot-vert salad with Pommery mustard dressing;
3420;401;2629;NY Shrimp Cocktail;
2130;120;809;Oakford 1991/93, Napa;
2460;85;549;OMaras Irish Country Cream Latte;
2060;32;206;OMaras Irish Country Cream with coffee;
1590;97;632;ONION SOUP gratinee;
1710;173;1158;Onion Strings;
1600;22;149;Onion Strings. Thinly sliced, battered and fried;
2050;156;1043;Onion Strings. Thinly sliced, battered and fried;
3070;314;2066;Open Grilled Cheese Sandwich with Tomato and Bacon;
2740;311;2050;Open Grilled Cheese Sandwich with Tomato and Bacon;
2020;98;645;Open Grilled Cheese Sandwich with Tomato and Bacon;
2750;41;265;Orange and endive salad;
2820;29;187;Orange Fruit Spritzer - Orange juice, club soda & a twist of lime;
1280;366;2397;Orange Mineral Water;
2280;239;1578;Orange Smoked Salmon;
1970;107;708;Orange Spice Tea;
3090;283;1863;Orange Spice Tea;
2190;124;837;Oranges;
2480;141;942;Orangina ... 1.50;
3000;192;1277;Orangina ... 1.50;
3020;90;582;Orangina ... 1.50;
1560;225;1476;Organic Earl Grey Tea;
3280;238;1574;OUR VERY OWN APRICOT SORBET;
1910;18;124;OUR VERY OWN APRICOT SORBET;
2740;189;1256;OUR VERY OWN APRICOT SORBET;
1960;13;91;OUR VERY OWN APRICOT SORBET;
3570;416;2729;OUR VERY OWN APRICOT SORBET;
2440;328;2163;Oysters Legal. Baked with Spinach, Cheese & Crumbs;
2860;100;652;Oysters Legal. Baked with Spinach, Cheese & Crumbs;
3020;373;2449;Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce;
2000;150;1001;Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce;
1400;3;23;OYSTERS:  Malpeque;
2010;244;1610;OYSTERS:  Malpeque;
3530;114;772;OYSTERS:  Malpeque;
2950;101;664;OYSTERS:  Malpeque;
1900;417;2737;Pacific Coast Sea Bass;
3970;389;2551;Pacific Coast Sea Bass;
2420;102;674;Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce;
1850;66;423;Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce;
2150;232;1520;Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce;
1320;118;796;Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six;
1580;88;566;Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six;
2470;128;858;Pan Fried Scallops with Anchovy, Capers & Lemon;
2790;407;2668;Pan Fried Scallops with Anchovy, Capers & Lemon;
960;156;1045;Pan Fried Scallops with Anchovy, Capers & Lemon;
2080;419;2756;Pan Fried Scallops with Anchovy, Capers & Lemon;
3600;349;2299;Pan Fried Scallops with Anchovy, Capers & Lemon;
920;92;595;Pan Fried Scallops with Anchovy, Capers & Lemon;
2070;397;2598;Pan Roasted Chicken with asparagus, wild mushrooms, soft polenta and Madeira jus;
3440;369;2427;PAN SEARED STRIPED BASS Maya shrimp;
2080;180;1202;Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron;
2460;121;817;Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron;
1770;43;276;Parfaits - No-fat Vanilla Yogurt, Low-fat Granola & Fresh Fruit ...2.75/3.75;
2970;140;935;Parrilla Mixta SPECIAL MIXED GRILL;
2210;259;1708;Parrilla Mixta SPECIAL MIXED GRILL;
1540;339;2226;Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE;
1750;3;27;Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE;
3240;212;1394;Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE;
3010;410;2687;Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE;
3710;399;2616;Pastrami Salmon;
2590;145;971;PATE EN CROUTE, Lucien Tendret recipe since 1892;
3770;308;2028;PATE EN CROUTE, Lucien Tendret recipe since 1892;
1550;257;1696;PATE EN CROUTE, Lucien Tendret recipe since 1892;
1712;244;1613;Peach tart;
3090;383;2511;Peach tart;
2700;167;1118;Peach tart;
2290;413;2710;peaches;
2360;385;2522;Pear Pie. Naturally Sweetened Pear with Blueberry Topping;
3490;27;177;Pear Pie. Naturally Sweetened Pear with Blueberry Topping;
3020;93;606;Penne A la Vodka PENNE IN PINK SAUCE FLAMED WITH VODKA;
1460;110;738;Penne Al Pesto pine nuts, basil & parmigiano;
3220;373;2448;Penne Al Pesto pine nuts, basil & parmigiano;
2810;371;2432;Penne Al Pesto pine nuts, basil & parmigiano;
2460;352;2311;PENNE WITH A WILD MUSHROOM SAUCE;
1490;50;317;PENNE WITH A WILD MUSHROOM SAUCE;
1980;242;1595;Penne with assorted smoked salmon, radicchio, arugula;
2140;381;2500;Penne with assorted smoked salmon, radicchio, arugula;
2640;158;1060;Pepper Steak w. Onion;
2850;400;2620;Pepper Steak w. Onion;
3310;413;2713;Pepper Steak w. Onion;
3160;340;2234;PERNOD;
1570;406;2664;PERNOD;
1000;420;2763;Perrier Jouet;
2650;12;81;Pierre Gimonnet: Champagne, Chardonnay, 99;
2570;138;924;Pine Ridge Andrus Reserve, 1994;
2890;107;711;Pineapple Chicken;
2450;25;165;Pineapple Duck;
3160;33;212;Pineapple Duck;
3240;112;755;Pinot Grigio, Campanile;
2130;229;1506;Pinot Grigio, Cavit;
3450;293;1937;Pinot Grigio, Cavit;
1370;360;2365;Pinot Grigio, Due Torri;
1920;103;679;Pinot Grigio, J. Tiefenbrunner 1996 DOC (Trentino);
3060;261;1715;Pinot Grigio, Peter Zemmer, 1999 (Alto Adige);
2160;157;1047;PINOT GRIS, CHALK HILL 95;
1840;78;500;PINOT GRIS, CHALK HILL 95;
2890;364;2382;Pinot Gris, King Estate, 1999 (Oregon);
3100;263;1727;Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige);
1610;127;856;Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige);
1260;310;2042;Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige);
3430;301;1982;Pinot Noir Saintsbury Garnet, 1996, Carneros;
2440;64;413;Pinot Noir Saintsbury Garnet, 1996, Carneros;
2550;219;1437;Pinot Noir Saintsbury Garnet, 1996, Carneros;
2530;106;702;Pinot Noir Talus, 1995, California;
2760;237;1563;Pinot Noir, Acacia, 1999.  (Carneros);
2210;107;713;Pinot Noir, Chalone, 1999. (Monterey);
2130;258;1705;Pinot Noir, Indigo Hills;
1410;142;948;Pinot Noir, Laforet, Joseph Drouhin, 1998 (Burgundy);
2510;275;1809;Pinot Noir, Lot # 1 1, Ramsay, 1998.  (California);
2600;249;1642;Pinot Noir, Newton 95;
2890;294;1945;Pinot Noir, Pedroncelli;
2370;282;1859;Pinot Noir, Pedroncelli;
1770;131;883;Pinot Noir, Pedroncelli;
3070;277;1829;Pinot Noir, Pedroncelli;
1660;101;661;Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma);
1950;254;1677;Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma);
2800;229;1500;PINOT NOIR, RAMSAY 96;
3330;273;1797;PINOT NOIR, RAMSAY 96;
3230;168;1125;Pinot Noir, Willakenzie, 1998. (Oregon);
2660;193;1278;Pinot Noir, Willakenzie, 1998. (Oregon);
1790;174;1165;Pinot Noir, Willakenzie, 1998. (Oregon);
2360;422;2778;Pistachio and Strawberry Tart, Sour Cream and Kirsch Ice Cream;
2880;72;465;Plain Broccoli;
2590;168;1128;Plain Lobster Sauce;
1840;384;2517;Plain Lobster Sauce;
2350;69;444;Plain Lobster Sauce;
3290;163;1089;PLUM TORTE;
1500;363;2381;PLUM TORTE;
1870;123;828;PLUM TORTE;
3340;388;2540;Plum Wine w/ soda & fruit garnish;
1190;143;954;Plums;
2180;416;2727;Poached Red Snapper in a Saffron Broth served with Baby Vegetables;
1320;215;1412;Poached Red Snapper in a Saffron Broth served with Baby Vegetables;
2400;110;737;Poached Red Snapper in a Saffron Broth served with Baby Vegetables;
1990;343;2249;Poached Red Snapper in a Saffron Broth served with Baby Vegetables;
2890;238;1575;PoBoy Sandwich. Fried Oysters, Lettuce, Tomato & Spicy Mayo;
4030;377;2477;PoBoy Sandwich. Fried Oysters, Lettuce, Tomato & Spicy Mayo;
1550;390;2557;POLENTA;
3140;240;1583;Pollo Caracalla ROLL OF CHICKEN STUFFED WITH MOZZARELLA, SAUTEED IN A ZUCCHINI & MUSHROOM SAUCE;
2250;255;1681;Pollo Caracalla ROLL OF CHICKEN STUFFED WITH MOZZARELLA, SAUTEED IN A ZUCCHINI & MUSHROOM SAUCE;
1940;33;214;Pollo Fiorentina BREAST OF CHICKEN WITH SPINACH & MOZZARELLA CHEESE;
3180;388;2537;Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES;
3250;136;911;Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES;
2800;12;80;Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES;
1500;142;949;Pomerol, Chateau Lagrance 94;
2390;70;449;Pomerol, Chateau Lagrance 94;
1830;52;331;Pork Lo Mein;
2640;303;1992;Pork Tonnata with Arugula;
2420;148;989;Pork Tonnata with Arugula;
2530;382;2504;Pork Tonnata with Arugula;
3310;264;1742;Pork w. Bean Curd;
1560;206;1355;Pork w. Bean Curd;
1680;85;550;Pork w. Broccoli;
1660;69;446;Pork w. Broccoli;
1330;195;1296;Pork w. Broccoli;
2270;106;701;Pork w. Broccoli;
2170;308;2033;Pork w. Mixed Veg;
2720;365;2393;Pork w. Mixed Veg;
2500;387;2535;Pork w. Mixed Veg;
2340;80;516;Pork w. Mixed Veg;
2980;102;669;Pork w. Mixed Veg;
1820;272;1791;Pork w. Mixed Veg;
1830;71;457;Pork w. String Beans;
1930;178;1191;Pork w. String Beans;
2370;36;237;Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts;
2370;284;1872;Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts;
1870;406;2659;Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts;
2190;61;388;Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts;
2130;338;2219;POT AU FEU WITH MARROW BONE AND TRADITIONAL ACCOMPANIMENTS;
2540;197;1308;POT AU FEU WITH MARROW BONE AND TRADITIONAL ACCOMPANIMENTS;
3360;249;1641;POT AU FEU WITH MARROW BONE AND TRADITIONAL ACCOMPANIMENTS;
2120;411;2689;Pot Roast Rabbit with Fennel & Olives;
2910;20;140;Pot Roast Rabbit with Fennel & Olives;
2430;335;2207;Pouilly Fuisse, Bouchard 1996;
1650;272;1794;Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy);
840;59;378;Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy);
2130;367;2410;Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy);
1880;372;2440;Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy);
3270;134;901;Pouilly Fume, Ladoucette 1994, Loire;
2330;251;1653;Pouilly Fume, Ladoucette 1994, Loire;
2960;393;2578;Pouilly-Fume, Vieilles Vignes, Regis Minet, 1999 (Loire Valley);
1900;236;1552;Pouilly-Fume, Vieilles Vignes, Regis Minet, 1999 (Loire Valley);
2370;284;1876;Poussin - with braised hearts of romaine, parmesan and anchovy;
1200;266;1752;Poussin - with braised hearts of romaine, parmesan and anchovy;
2740;389;2552;Presidente;
1020;358;2349;Presidente;
1600;419;2749;Primitivo, A. Mano;
3370;203;1345;Primitivo, A. Mano;
2000;130;871;Primitivo, A. Mano;
2050;314;2068;PROSCIUTTO & FIGS arugula & shaved parmigiano;
2930;373;2452;Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad;
1990;19;134;Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad;
1880;158;1056;Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad;
1590;346;2278;Prosciutto with Roman Artichokes;
1710;380;2490;Prosciutto wrapped organic greens and fresh herbs drizzled with a honey infused black vinigar ponzu.  Nine Fifty;
1680;55;354;Prosecco di Valdobbiadene Extra Dry N/V, Mionetto DOC (Valdobbiadene);
2150;219;1440;Provance Salad:  Portobello Mushrooms, Eggplant, Zucchini, Yellow Squash & Tomato Roasted over a Crisp Garden Salad ... 5.95;
1080;131;879;Pu Pu Plater (For 2);
2960;117;787;Puligny-Montrachet, Chanson 1995;
2510;9;67;Puligny-Montrachet, Chanson 1995;
2520;21;145;Puligny-Montrachet, Chanson 1995;
2790;167;1119;Puligny-Montrachet, Les Chalumeaux, Matrot, 1999 (Burgundy);
1500;79;509;Quady Essensia 95;
3320;91;586;Quady Essensia 95;
1980;201;1331;Rack of Lamb with Lamb Shank Ravioli: Roasted Tomatoes, Broccoli Rabe, Minted Balsamic Vinegar;
2730;337;2216;Rack of Lamb with Lamb Shank Ravioli: Roasted Tomatoes, Broccoli Rabe, Minted Balsamic Vinegar;
2350;163;1092;Radish Salad with Parmesan & Arugula;
2250;145;970;Radish Salad with Parmesan & Arugula;
2290;232;1522;Radish Salad with Parmesan & Arugula;
3480;319;2100;Radish Salad with Parmesan & Arugula;
2430;238;1569;Rainbow Trout;
2840;134;898;Raspberry tart;
2830;240;1580;Raspberry tart;
1650;286;1887;Raspberry tart;
3180;176;1175;Raspberry Wine w/ soda & fruit garnish;
2910;385;2521;Ravenswood 96 Vintners Blend Zinfandel (CA);
3190;355;2335;Ravenswood 96 Vintners Blend Zinfandel (CA);
3270;299;1974;Ravenswood, Vint. Blend 1995, Sonoma;
2590;75;479;Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE;
1710;81;521;Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE;
2320;393;2579;ravioli of sweet shrimp with mustard miso sauce;
1230;195;1292;ravioli of sweet shrimp with mustard miso sauce;
1950;345;2264;Red Roof Maki Rolls - yellowfin tuna, smoked salmon, avocado, daikon;
1940;361;2370;Red Roof Maki Rolls - yellowfin tuna, smoked salmon, avocado, daikon;
2010;312;2052;Red Shrimp Maki Rolls - shrimp, salmon, cucumber, flying fish roe, daikon;
2210;148;988;Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995;
1130;386;2530;Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995;
2000;424;2786;Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995;
2630;421;2766;Red Zinger Iced Herbal Tea;
2580;2;20;Red Zinger Iced Herbal Tea;
1520;52;334;Red Zinger Iced Herbal Tea;
2820;259;1707;Redeye Caesar Salad with parmesan tuile;
2480;417;2736;Redeye Caesar Salad with parmesan tuile;
3470;258;1703;Redeye Dill Gravlax Salmon;
1280;51;324;Redeye Dill Gravlax Salmon;
1710;336;2211;Redeye Fried Potatoes;
1390;420;2757;Redeye Fried Potatoes;
1900;97;636;Redeye Grill Hamburger - Monterey Jack cheese, shoestring potatoes, tomato, onion, and pickle;
2680;286;1890;Redeye Grill Hamburger - Monterey Jack cheese, shoestring potatoes, tomato, onion, and pickle;
2000;415;2724;Reeses Brownie;
1660;43;273;Reeses Brownie;
1870;311;2049;Reeses Brownie;
1600;242;1599;Reisling Grand Cru Brand, Albert Boxler 1993 (Alsace);
2620;411;2693;Rhode Island Fried Calamari. Hot Peppers & Garlic;
860;305;2011;Rhode Island Fried Calamari. Hot Peppers & Garlic;
1840;420;2762;Rhode Island Red Clam Chowder;
1810;108;718;Rib Tips w. Garlic Sauce;
1720;324;2131;Rib Tips w. Garlic Sauce w. Beef Fried Rice;
1390;170;1140;Rib Tips w. Garlic Sauce w. Chicken Fried Rice;
1890;56;360;Rib Tips w. Garlic Sauce w. French Fries;
2580;158;1059;Rib Tips w. Garlic Sauce w. French Fries;
2500;368;2417;Rib Tips w. Garlic Sauce w. Pork Fried Rice;
1100;59;380;Rib Tips w. Garlic Sauce w. Shrimp Fried Rice;
2010;32;204;Rib Tips w. Garlic Sauce w. Shrimp Fried Rice;
2260;171;1143;Rib Tips w. Garlic Sauce w. Shrimp Fried Rice;
2620;258;1700;Ribera del Duero, Crianza 1997, Sastre (Spain);
2530;202;1337;Ribera del Duero, Crianza 1997, Sastre (Spain);
1560;358;2354;Ribera del Duero, Pesquera,. 1997.  (Spain);
2620;400;2618;Ribera del Duero, Pesquera,. 1997.  (Spain);
2590;74;477;Ribeye Steak Frites - Redeye potatoes, and string beans;
2690;74;470;Ribeye with fries;
1130;346;2280;Ribeye with fries;
2430;155;1035;Ribolita Soup - Tuscan white bean soup;
1640;128;861;Rice Pilaf with Orzo;
2660;182;1216;Rice Pilaf with Orzo;
2760;21;143;Rice Pilaf with Orzo;
3010;40;256;Rice Pudding ... 2.50;
2420;413;2705;Rice Pudding ... 2.50;
1850;117;791;Riesling Kabinett, Johbrg Vogelsang, H.H. Eser/Johannishof, 1998 (Rheingau);
2460;208;1372;Riesling Saering, Grand Cru, Domaine Schlumberger, Alsace, France 1997;
2640;11;76;Riesling Saering, Grand Cru, Domaine Schlumberger, Alsace, France 1997;
3370;378;2481;RIESLING, DOMAINE PAUL BLANCK 96;
1060;88;570;RIESLING, DOMAINE PAUL BLANCK 96;
3030;392;2567;RIESLING, DOMAINE PAUL BLANCK 96;
2180;251;1652;Riesling, Pacific Rim Bonny Doon, 1999. (Santa Cruz);
1090;402;2633;Riesling, Wehlener Sonnenuhr Spatlese, J.J. Prum, 1997. (Mosel);
2780;244;1609;Rigatoni Alle Melanzane  eggplant, raisins & aged ricotta salata;
3100;91;594;RIGATONI eggplant, portobellini mushrooms, tomato & ricotta sarda;
1870;35;228;RIGATONI eggplant, portobellini mushrooms, tomato & ricotta sarda;
1140;115;778;Rigatoni with pancetta, chicken, tomato, and onion;
2340;377;2476;Rioja, Artadi, 1996. (Spain);
3280;323;2123;Roast baby goat seasoned with rosemary and garlic (when available);
2610;149;993;Roast Beef  Sandwich;
2150;29;191;Roast Beef  Sandwich;
2770;73;466;Roast Monkfish with Porcini & Parsley;
1720;375;2462;Roast Monkfish with Porcini & Parsley;
2730;261;1716;Roast Pork Chow Fun;
950;152;1018;Roast Pork Chow Mein;
1450;59;377;Roast Pork Egg Foo Young;
2050;273;1801;Roast Pork Egg Foo Young;
1610;110;735;Roast Pork Fried Rice;
1140;290;1919;Roast Pork Fried Rice;
2600;374;2457;Roast Pork Lo Mein;
2170;46;291;Roast Pork Lo Mein;
1100;213;1399;Roast Pork Mei Fun;
1880;63;404;Roast Pork Mei Fun;
3650;365;2395;Roast Pork w. Broccoli in Garlic Sauce;
1240;52;329;Roast Pork w. Broccoli in Garlic Sauce;
1750;227;1491;Roast Pork w. Chinese Vegetable;
1900;0;5;Roast Pork w. Mushrooms;
2280;314;2071;Roast Pork w. Mushrooms;
1270;126;851;Roast Pork w. Snow Pea Pods;
1500;160;1070;Roast Pork Yaga Mein;
1570;146;980;Roast Pork Yaga Mein;
3050;394;2580;Roast Prime Ribs of Beef au jus;
2970;181;1209;Roasted Almonds;
2620;332;2191;Roasted Baby Lamb Chops: full rack of herb crusted baby chops & three vegetable antipasti;
2760;397;2601;Roasted Baby Lamb Chops: full rack of herb crusted baby chops & three vegetable antipasti;
2470;199;1320;Roasted Baby Lamb Chops: full rack of herb crusted baby chops & three vegetable antipasti;
3030;191;1271;Roasted Beet Salad with leeks, haricots verts and fourme dAmbert;
2660;216;1418;Roasted Beet Salad with leeks, haricots verts and fourme dAmbert;
1590;254;1672;Roasted Beet Salad with leeks, haricots verts and fourme dAmbert;
3190;309;2036;Roasted Beet Salad with leeks, haricots verts and fourme dAmbert;
2860;133;892;Roasted Beets;
2280;77;494;Roasted Beets;
3560;421;2768;ROASTED CHICKEN (for two) with garlic cloves, french fries Lami Louis style;
1920;101;662;Roasted Chicken and Wild Greens;
2480;365;2392;Roasted Chicken and Wild Greens;
2590;220;1444;Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar;
2970;344;2261;Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar;
1900;415;2726;Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar;
1330;380;2494;Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan;
2670;120;815;Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan;
2720;103;678;Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan;
